timestamp,zone,latitude,longitude,solar_irradiance_wh_m2
2024051223,Khulna,22.8456,89.5403,0.0
2024051300,Khulna,22.8456,89.5403,0.0
2024051301,Khulna,22.8456,89.5403,0.0
2024051302,Khulna,22.8456,89.5403,0.0
2024051303,Khulna,22.8456,89.5403,0.0
2024051304,Khulna,22.8456,89.5403,0.0
2024051305,Khulna,22.8456,89.5403,10.4
2024051306,Khulna,22.8456,89.5403,125.0
2024051307,Khulna,22.8456,89.5403,310.42
2024051308,Khulna,22.8456,89.5403,513.88
2024051309,Khulna,22.8456,89.5403,612.38
2024051310,Khulna,22.8456,89.5403,779.35
2024051311,Khulna,22.8456,89.5403,830.47
2024051312,Khulna,22.8456,89.5403,812.33
2024051313,Khulna,22.8456,89.5403,696.45
2024051314,Khulna,22.8456,89.5403,603.3
2024051315,Khulna,22.8456,89.5403,423.8
2024051316,Khulna,22.8456,89.5403,263.2
2024051317,Khulna,22.8456,89.5403,110.12
2024051318,Khulna,22.8456,89.5403,8.4
2024051319,Khulna,22.8456,89.5403,0.0
2024051320,Khulna,22.8456,89.5403,0.0
2024051321,Khulna,22.8456,89.5403,0.0
2024051322,Khulna,22.8456,89.5403,0.0
2024051323,Khulna,22.8456,89.5403,0.0
2024051400,Khulna,22.8456,89.5403,0.0
2024051401,Khulna,22.8456,89.5403,0.0
2024051402,Khulna,22.8456,89.5403,0.0
2024051403,Khulna,22.8456,89.5403,0.0
2024051404,Khulna,22.8456,89.5403,0.0
2024051405,Khulna,22.8456,89.5403,10.93
2024051406,Khulna,22.8456,89.5403,132.75
2024051407,Khulna,22.8456,89.5403,313.42
2024051408,Khulna,22.8456,89.5403,527.78
2024051409,Khulna,22.8456,89.5403,734.45
2024051410,Khulna,22.8456,89.5403,873.67
2024051411,Khulna,22.8456,89.5403,943.7
2024051412,Khulna,22.8456,89.5403,903.55
2024051413,Khulna,22.8456,89.5403,808.15
2024051414,Khulna,22.8456,89.5403,644.22
2024051415,Khulna,22.8456,89.5403,467.95
2024051416,Khulna,22.8456,89.5403,277.4
2024051417,Khulna,22.8456,89.5403,108.47
2024051418,Khulna,22.8456,89.5403,7.68
2024051419,Khulna,22.8456,89.5403,0.0
2024051420,Khulna,22.8456,89.5403,0.0
2024051421,Khulna,22.8456,89.5403,0.0
2024051422,Khulna,22.8456,89.5403,0.0
2024051423,Khulna,22.8456,89.5403,0.0
2024051500,Khulna,22.8456,89.5403,0.0
2024051501,Khulna,22.8456,89.5403,0.0
2024051502,Khulna,22.8456,89.5403,0.0
2024051503,Khulna,22.8456,89.5403,0.0
2024051504,Khulna,22.8456,89.5403,0.0
2024051505,Khulna,22.8456,89.5403,11.05
2024051506,Khulna,22.8456,89.5403,131.5
2024051507,Khulna,22.8456,89.5403,320.33
2024051508,Khulna,22.8456,89.5403,521.12
2024051509,Khulna,22.8456,89.5403,734.6
2024051510,Khulna,22.8456,89.5403,868.88
2024051511,Khulna,22.8456,89.5403,907.17
2024051512,Khulna,22.8456,89.5403,905.6
2024051513,Khulna,22.8456,89.5403,844.05
2024051514,Khulna,22.8456,89.5403,701.2
2024051515,Khulna,22.8456,89.5403,517.22
2024051516,Khulna,22.8456,89.5403,325.55
2024051517,Khulna,22.8456,89.5403,131.5
2024051518,Khulna,22.8456,89.5403,9.35
2024051519,Khulna,22.8456,89.5403,0.0
2024051520,Khulna,22.8456,89.5403,0.0
2024051521,Khulna,22.8456,89.5403,0.0
2024051522,Khulna,22.8456,89.5403,0.0
2024051523,Khulna,22.8456,89.5403,0.0
2024051600,Khulna,22.8456,89.5403,0.0
2024051601,Khulna,22.8456,89.5403,0.0
2024051602,Khulna,22.8456,89.5403,0.0
2024051603,Khulna,22.8456,89.5403,0.0
2024051604,Khulna,22.8456,89.5403,0.0
2024051605,Khulna,22.8456,89.5403,11.9
2024051606,Khulna,22.8456,89.5403,140.95
2024051607,Khulna,22.8456,89.5403,335.6
2024051608,Khulna,22.8456,89.5403,550.53
2024051609,Khulna,22.8456,89.5403,686.92
2024051610,Khulna,22.8456,89.5403,788.17
2024051611,Khulna,22.8456,89.5403,903.33
2024051612,Khulna,22.8456,89.5403,873.08
2024051613,Khulna,22.8456,89.5403,750.17
2024051614,Khulna,22.8456,89.5403,625.35
2024051615,Khulna,22.8456,89.5403,503.77
2024051616,Khulna,22.8456,89.5403,311.98
2024051617,Khulna,22.8456,89.5403,127.97
2024051618,Khulna,22.8456,89.5403,9.32
2024051619,Khulna,22.8456,89.5403,0.0
2024051620,Khulna,22.8456,89.5403,0.0
2024051621,Khulna,22.8456,89.5403,0.0
2024051622,Khulna,22.8456,89.5403,0.0
2024051623,Khulna,22.8456,89.5403,0.0
2024051700,Khulna,22.8456,89.5403,0.0
2024051701,Khulna,22.8456,89.5403,0.0
2024051702,Khulna,22.8456,89.5403,0.0
2024051703,Khulna,22.8456,89.5403,0.0
2024051704,Khulna,22.8456,89.5403,0.0
2024051705,Khulna,22.8456,89.5403,11.9
2024051706,Khulna,22.8456,89.5403,122.85
2024051707,Khulna,22.8456,89.5403,287.05
2024051708,Khulna,22.8456,89.5403,488.92
2024051709,Khulna,22.8456,89.5403,640.4
2024051710,Khulna,22.8456,89.5403,850.53
2024051711,Khulna,22.8456,89.5403,841.03
2024051712,Khulna,22.8456,89.5403,811.33
2024051713,Khulna,22.8456,89.5403,797.08
2024051714,Khulna,22.8456,89.5403,645.2
2024051715,Khulna,22.8456,89.5403,476.88
2024051716,Khulna,22.8456,89.5403,288.25
2024051717,Khulna,22.8456,89.5403,108.65
2024051718,Khulna,22.8456,89.5403,8.73
2024051719,Khulna,22.8456,89.5403,0.0
2024051720,Khulna,22.8456,89.5403,0.0
2024051721,Khulna,22.8456,89.5403,0.0
2024051722,Khulna,22.8456,89.5403,0.0
2024051723,Khulna,22.8456,89.5403,0.0
2024051800,Khulna,22.8456,89.5403,0.0
2024051801,Khulna,22.8456,89.5403,0.0
2024051802,Khulna,22.8456,89.5403,0.0
2024051803,Khulna,22.8456,89.5403,0.0
2024051804,Khulna,22.8456,89.5403,0.0
2024051805,Khulna,22.8456,89.5403,8.18
2024051806,Khulna,22.8456,89.5403,94.35
2024051807,Khulna,22.8456,89.5403,205.8
2024051808,Khulna,22.8456,89.5403,354.67
2024051809,Khulna,22.8456,89.5403,515.0
2024051810,Khulna,22.8456,89.5403,710.4
2024051811,Khulna,22.8456,89.5403,795.17
2024051812,Khulna,22.8456,89.5403,782.22
2024051813,Khulna,22.8456,89.5403,624.47
2024051814,Khulna,22.8456,89.5403,513.5
2024051815,Khulna,22.8456,89.5403,330.85
2024051816,Khulna,22.8456,89.5403,196.88
2024051817,Khulna,22.8456,89.5403,74.8
2024051818,Khulna,22.8456,89.5403,5.35
2024051819,Khulna,22.8456,89.5403,0.0
2024051820,Khulna,22.8456,89.5403,0.0
2024051821,Khulna,22.8456,89.5403,0.0
2024051822,Khulna,22.8456,89.5403,0.0
2024051823,Khulna,22.8456,89.5403,0.0
2024051900,Khulna,22.8456,89.5403,0.0
2024051901,Khulna,22.8456,89.5403,0.0
2024051902,Khulna,22.8456,89.5403,0.0
2024051903,Khulna,22.8456,89.5403,0.0
2024051904,Khulna,22.8456,89.5403,0.0
2024051905,Khulna,22.8456,89.5403,5.32
2024051906,Khulna,22.8456,89.5403,81.7
2024051907,Khulna,22.8456,89.5403,162.52
2024051908,Khulna,22.8456,89.5403,274.45
2024051909,Khulna,22.8456,89.5403,428.8
2024051910,Khulna,22.8456,89.5403,638.5
2024051911,Khulna,22.8456,89.5403,703.8
2024051912,Khulna,22.8456,89.5403,742.5
2024051913,Khulna,22.8456,89.5403,673.5
2024051914,Khulna,22.8456,89.5403,607.38
2024051915,Khulna,22.8456,89.5403,361.85
2024051916,Khulna,22.8456,89.5403,221.65
2024051917,Khulna,22.8456,89.5403,88.95
2024051918,Khulna,22.8456,89.5403,8.68
2024051919,Khulna,22.8456,89.5403,0.0
2024051920,Khulna,22.8456,89.5403,0.0
2024051921,Khulna,22.8456,89.5403,0.0
2024051922,Khulna,22.8456,89.5403,0.0
2024051923,Khulna,22.8456,89.5403,0.0
2024052000,Khulna,22.8456,89.5403,0.0
2024052001,Khulna,22.8456,89.5403,0.0
2024052002,Khulna,22.8456,89.5403,0.0
2024052003,Khulna,22.8456,89.5403,0.0
2024052004,Khulna,22.8456,89.5403,0.0
2024052005,Khulna,22.8456,89.5403,11.7
2024052006,Khulna,22.8456,89.5403,121.9
2024052007,Khulna,22.8456,89.5403,289.88
2024052008,Khulna,22.8456,89.5403,485.85
2024052009,Khulna,22.8456,89.5403,735.67
2024052010,Khulna,22.8456,89.5403,853.25
2024052011,Khulna,22.8456,89.5403,720.55
2024052012,Khulna,22.8456,89.5403,417.98
2024052013,Khulna,22.8456,89.5403,375.25
2024052014,Khulna,22.8456,89.5403,49.97
2024052015,Khulna,22.8456,89.5403,86.25
2024052016,Khulna,22.8456,89.5403,159.05
2024052017,Khulna,22.8456,89.5403,68.88
2024052018,Khulna,22.8456,89.5403,7.47
2024052019,Khulna,22.8456,89.5403,0.0
2024052020,Khulna,22.8456,89.5403,0.0
2024052021,Khulna,22.8456,89.5403,0.0
2024052022,Khulna,22.8456,89.5403,0.0
2024052023,Khulna,22.8456,89.5403,0.0
2024052100,Khulna,22.8456,89.5403,0.0
2024052101,Khulna,22.8456,89.5403,0.0
2024052102,Khulna,22.8456,89.5403,0.0
2024052103,Khulna,22.8456,89.5403,0.0
2024052104,Khulna,22.8456,89.5403,0.0
2024052105,Khulna,22.8456,89.5403,11.52
2024052106,Khulna,22.8456,89.5403,120.25
2024052107,Khulna,22.8456,89.5403,291.52
2024052108,Khulna,22.8456,89.5403,494.02
2024052109,Khulna,22.8456,89.5403,608.5
2024052110,Khulna,22.8456,89.5403,746.03
2024052111,Khulna,22.8456,89.5403,793.05
2024052112,Khulna,22.8456,89.5403,765.35
2024052113,Khulna,22.8456,89.5403,714.47
2024052114,Khulna,22.8456,89.5403,573.65
2024052115,Khulna,22.8456,89.5403,377.92
2024052116,Khulna,22.8456,89.5403,234.75
2024052117,Khulna,22.8456,89.5403,100.3
2024052118,Khulna,22.8456,89.5403,9.65
2024052119,Khulna,22.8456,89.5403,0.0
2024052120,Khulna,22.8456,89.5403,0.0
2024052121,Khulna,22.8456,89.5403,0.0
2024052122,Khulna,22.8456,89.5403,0.0
2024052123,Khulna,22.8456,89.5403,0.0
2024052200,Khulna,22.8456,89.5403,0.0
2024052201,Khulna,22.8456,89.5403,0.0
2024052202,Khulna,22.8456,89.5403,0.0
2024052203,Khulna,22.8456,89.5403,0.0
2024052204,Khulna,22.8456,89.5403,0.0
2024052205,Khulna,22.8456,89.5403,12.1
2024052206,Khulna,22.8456,89.5403,122.93
2024052207,Khulna,22.8456,89.5403,284.35
2024052208,Khulna,22.8456,89.5403,475.25
2024052209,Khulna,22.8456,89.5403,654.1
2024052210,Khulna,22.8456,89.5403,789.92
2024052211,Khulna,22.8456,89.5403,800.08
2024052212,Khulna,22.8456,89.5403,752.6
2024052213,Khulna,22.8456,89.5403,537.28
2024052214,Khulna,22.8456,89.5403,541.92
2024052215,Khulna,22.8456,89.5403,424.85
2024052216,Khulna,22.8456,89.5403,251.32
2024052217,Khulna,22.8456,89.5403,105.15
2024052218,Khulna,22.8456,89.5403,9.0
2024052219,Khulna,22.8456,89.5403,0.0
2024052220,Khulna,22.8456,89.5403,0.0
2024052221,Khulna,22.8456,89.5403,0.0
2024052222,Khulna,22.8456,89.5403,0.0
2024052223,Khulna,22.8456,89.5403,0.0
2024052300,Khulna,22.8456,89.5403,0.0
2024052301,Khulna,22.8456,89.5403,0.0
2024052302,Khulna,22.8456,89.5403,0.0
2024052303,Khulna,22.8456,89.5403,0.0
2024052304,Khulna,22.8456,89.5403,0.0
2024052305,Khulna,22.8456,89.5403,13.4
2024052306,Khulna,22.8456,89.5403,146.4
2024052307,Khulna,22.8456,89.5403,350.48
2024052308,Khulna,22.8456,89.5403,553.4
2024052309,Khulna,22.8456,89.5403,729.3
2024052310,Khulna,22.8456,89.5403,877.25
2024052311,Khulna,22.8456,89.5403,938.6
2024052312,Khulna,22.8456,89.5403,931.6
2024052313,Khulna,22.8456,89.5403,784.5
2024052314,Khulna,22.8456,89.5403,621.25
2024052315,Khulna,22.8456,89.5403,414.55
2024052316,Khulna,22.8456,89.5403,253.05
2024052317,Khulna,22.8456,89.5403,107.0
2024052318,Khulna,22.8456,89.5403,10.05
2024052319,Khulna,22.8456,89.5403,0.0
2024052320,Khulna,22.8456,89.5403,0.0
2024052321,Khulna,22.8456,89.5403,0.0
2024052322,Khulna,22.8456,89.5403,0.0
2024052323,Khulna,22.8456,89.5403,0.0
2024052400,Khulna,22.8456,89.5403,0.0
2024052401,Khulna,22.8456,89.5403,0.0
2024052402,Khulna,22.8456,89.5403,0.0
2024052403,Khulna,22.8456,89.5403,0.0
2024052404,Khulna,22.8456,89.5403,0.0
2024052405,Khulna,22.8456,89.5403,15.48
2024052406,Khulna,22.8456,89.5403,172.07
2024052407,Khulna,22.8456,89.5403,379.98
2024052408,Khulna,22.8456,89.5403,586.03
2024052409,Khulna,22.8456,89.5403,762.47
2024052410,Khulna,22.8456,89.5403,887.03
2024052411,Khulna,22.8456,89.5403,944.72
2024052412,Khulna,22.8456,89.5403,957.67
2024052413,Khulna,22.8456,89.5403,864.22
2024052414,Khulna,22.8456,89.5403,713.97
2024052415,Khulna,22.8456,89.5403,528.17
2024052416,Khulna,22.8456,89.5403,328.67
2024052417,Khulna,22.8456,89.5403,134.98
2024052418,Khulna,22.8456,89.5403,12.07
2024052419,Khulna,22.8456,89.5403,0.0
2024052420,Khulna,22.8456,89.5403,0.0
2024052421,Khulna,22.8456,89.5403,0.0
2024052422,Khulna,22.8456,89.5403,0.0
2024052423,Khulna,22.8456,89.5403,0.0
2024052500,Khulna,22.8456,89.5403,0.0
2024052501,Khulna,22.8456,89.5403,0.0
2024052502,Khulna,22.8456,89.5403,0.0
2024052503,Khulna,22.8456,89.5403,0.0
2024052504,Khulna,22.8456,89.5403,0.0
2024052505,Khulna,22.8456,89.5403,15.2
2024052506,Khulna,22.8456,89.5403,151.88
2024052507,Khulna,22.8456,89.5403,348.38
2024052508,Khulna,22.8456,89.5403,546.53
2024052509,Khulna,22.8456,89.5403,725.95
2024052510,Khulna,22.8456,89.5403,764.78
2024052511,Khulna,22.8456,89.5403,773.3
2024052512,Khulna,22.8456,89.5403,775.05
2024052513,Khulna,22.8456,89.5403,735.35
2024052514,Khulna,22.8456,89.5403,666.05
2024052515,Khulna,22.8456,89.5403,516.1
2024052516,Khulna,22.8456,89.5403,324.02
2024052517,Khulna,22.8456,89.5403,139.48
2024052518,Khulna,22.8456,89.5403,13.75
2024052519,Khulna,22.8456,89.5403,0.0
2024052520,Khulna,22.8456,89.5403,0.0
2024052521,Khulna,22.8456,89.5403,0.0
2024052522,Khulna,22.8456,89.5403,0.0
2024052523,Khulna,22.8456,89.5403,0.0
2024052600,Khulna,22.8456,89.5403,0.0
2024052601,Khulna,22.8456,89.5403,0.0
2024052602,Khulna,22.8456,89.5403,0.0
2024052603,Khulna,22.8456,89.5403,0.0
2024052604,Khulna,22.8456,89.5403,0.0
2024052605,Khulna,22.8456,89.5403,2.92
2024052606,Khulna,22.8456,89.5403,27.17
2024052607,Khulna,22.8456,89.5403,57.28
2024052608,Khulna,22.8456,89.5403,88.72
2024052609,Khulna,22.8456,89.5403,221.07
2024052610,Khulna,22.8456,89.5403,332.98
2024052611,Khulna,22.8456,89.5403,307.35
2024052612,Khulna,22.8456,89.5403,290.98
2024052613,Khulna,22.8456,89.5403,234.93
2024052614,Khulna,22.8456,89.5403,294.25
2024052615,Khulna,22.8456,89.5403,103.18
2024052616,Khulna,22.8456,89.5403,67.4
2024052617,Khulna,22.8456,89.5403,35.33
2024052618,Khulna,22.8456,89.5403,4.7
2024052619,Khulna,22.8456,89.5403,0.0
2024052620,Khulna,22.8456,89.5403,0.0
2024052621,Khulna,22.8456,89.5403,0.0
2024052622,Khulna,22.8456,89.5403,0.0
2024052623,Khulna,22.8456,89.5403,0.0
2024052700,Khulna,22.8456,89.5403,0.0
2024052701,Khulna,22.8456,89.5403,0.0
2024052702,Khulna,22.8456,89.5403,0.0
2024052703,Khulna,22.8456,89.5403,0.0
2024052704,Khulna,22.8456,89.5403,0.0
2024052705,Khulna,22.8456,89.5403,3.47
2024052706,Khulna,22.8456,89.5403,27.52
2024052707,Khulna,22.8456,89.5403,58.9
2024052708,Khulna,22.8456,89.5403,79.32
2024052709,Khulna,22.8456,89.5403,199.2
2024052710,Khulna,22.8456,89.5403,159.52
2024052711,Khulna,22.8456,89.5403,102.4
2024052712,Khulna,22.8456,89.5403,147.2
2024052713,Khulna,22.8456,89.5403,61.55
2024052714,Khulna,22.8456,89.5403,57.25
2024052715,Khulna,22.8456,89.5403,37.4
2024052716,Khulna,22.8456,89.5403,24.9
2024052717,Khulna,22.8456,89.5403,13.45
2024052718,Khulna,22.8456,89.5403,1.95
2024052719,Khulna,22.8456,89.5403,0.0
2024052720,Khulna,22.8456,89.5403,0.0
2024052721,Khulna,22.8456,89.5403,0.0
2024052722,Khulna,22.8456,89.5403,0.0
2024052723,Khulna,22.8456,89.5403,0.0
2024052800,Khulna,22.8456,89.5403,0.0
2024052801,Khulna,22.8456,89.5403,0.0
2024052802,Khulna,22.8456,89.5403,0.0
2024052803,Khulna,22.8456,89.5403,0.0
2024052804,Khulna,22.8456,89.5403,0.0
2024052805,Khulna,22.8456,89.5403,9.27
2024052806,Khulna,22.8456,89.5403,93.88
2024052807,Khulna,22.8456,89.5403,217.8
2024052808,Khulna,22.8456,89.5403,339.42
2024052809,Khulna,22.8456,89.5403,434.77
2024052810,Khulna,22.8456,89.5403,514.33
2024052811,Khulna,22.8456,89.5403,465.27
2024052812,Khulna,22.8456,89.5403,433.17
2024052813,Khulna,22.8456,89.5403,394.1
2024052814,Khulna,22.8456,89.5403,374.58
2024052815,Khulna,22.8456,89.5403,281.1
2024052816,Khulna,22.8456,89.5403,159.68
2024052817,Khulna,22.8456,89.5403,67.32
2024052818,Khulna,22.8456,89.5403,9.75
2024052819,Khulna,22.8456,89.5403,0.0
2024052820,Khulna,22.8456,89.5403,0.0
2024052821,Khulna,22.8456,89.5403,0.0
2024052822,Khulna,22.8456,89.5403,0.0
2024052823,Khulna,22.8456,89.5403,0.0
2024052900,Khulna,22.8456,89.5403,0.0
2024052901,Khulna,22.8456,89.5403,0.0
2024052902,Khulna,22.8456,89.5403,0.0
2024052903,Khulna,22.8456,89.5403,0.0
2024052904,Khulna,22.8456,89.5403,0.0
2024052905,Khulna,22.8456,89.5403,9.48
2024052906,Khulna,22.8456,89.5403,83.97
2024052907,Khulna,22.8456,89.5403,204.5
2024052908,Khulna,22.8456,89.5403,329.65
2024052909,Khulna,22.8456,89.5403,463.2
2024052910,Khulna,22.8456,89.5403,555.6
2024052911,Khulna,22.8456,89.5403,505.25
2024052912,Khulna,22.8456,89.5403,490.7
2024052913,Khulna,22.8456,89.5403,345.9
2024052914,Khulna,22.8456,89.5403,311.98
2024052915,Khulna,22.8456,89.5403,258.75
2024052916,Khulna,22.8456,89.5403,167.98
2024052917,Khulna,22.8456,89.5403,75.47
2024052918,Khulna,22.8456,89.5403,9.68
2024052919,Khulna,22.8456,89.5403,0.0
2024052920,Khulna,22.8456,89.5403,0.0
2024052921,Khulna,22.8456,89.5403,0.0
2024052922,Khulna,22.8456,89.5403,0.0
2024052923,Khulna,22.8456,89.5403,0.0
2024053000,Khulna,22.8456,89.5403,0.0
2024053001,Khulna,22.8456,89.5403,0.0
2024053002,Khulna,22.8456,89.5403,0.0
2024053003,Khulna,22.8456,89.5403,0.0
2024053004,Khulna,22.8456,89.5403,0.0
2024053005,Khulna,22.8456,89.5403,10.3
2024053006,Khulna,22.8456,89.5403,87.9
2024053007,Khulna,22.8456,89.5403,216.0
2024053008,Khulna,22.8456,89.5403,339.3
2024053009,Khulna,22.8456,89.5403,480.65
2024053010,Khulna,22.8456,89.5403,599.4
2024053011,Khulna,22.8456,89.5403,687.0
2024053012,Khulna,22.8456,89.5403,722.35
2024053013,Khulna,22.8456,89.5403,560.65
2024053014,Khulna,22.8456,89.5403,511.65
2024053015,Khulna,22.8456,89.5403,393.85
2024053016,Khulna,22.8456,89.5403,241.82
2024053017,Khulna,22.8456,89.5403,102.55
2024053018,Khulna,22.8456,89.5403,11.55
2024053019,Khulna,22.8456,89.5403,0.0
2024053020,Khulna,22.8456,89.5403,0.0
2024053021,Khulna,22.8456,89.5403,0.0
2024053022,Khulna,22.8456,89.5403,0.0
2024053023,Khulna,22.8456,89.5403,0.0
2024053100,Khulna,22.8456,89.5403,0.0
2024053101,Khulna,22.8456,89.5403,0.0
2024053102,Khulna,22.8456,89.5403,0.0
2024053103,Khulna,22.8456,89.5403,0.0
2024053104,Khulna,22.8456,89.5403,0.0
2024053105,Khulna,22.8456,89.5403,5.22
2024053106,Khulna,22.8456,89.5403,50.5
2024053107,Khulna,22.8456,89.5403,117.25
2024053108,Khulna,22.8456,89.5403,197.25
2024053109,Khulna,22.8456,89.5403,270.4
2024053110,Khulna,22.8456,89.5403,241.27
2024053111,Khulna,22.8456,89.5403,217.48
2024053112,Khulna,22.8456,89.5403,365.58
2024053113,Khulna,22.8456,89.5403,261.73
2024053114,Khulna,22.8456,89.5403,351.17
2024053115,Khulna,22.8456,89.5403,362.73
2024053116,Khulna,22.8456,89.5403,226.98
2024053117,Khulna,22.8456,89.5403,99.95
2024053118,Khulna,22.8456,89.5403,11.8
2024053119,Khulna,22.8456,89.5403,0.0
2024053120,Khulna,22.8456,89.5403,0.0
2024053121,Khulna,22.8456,89.5403,0.0
2024053122,Khulna,22.8456,89.5403,0.0
2024053123,Khulna,22.8456,89.5403,0.0
2024060100,Khulna,22.8456,89.5403,0.0
2024060101,Khulna,22.8456,89.5403,0.0
2024060102,Khulna,22.8456,89.5403,0.0
2024060103,Khulna,22.8456,89.5403,0.0
2024060104,Khulna,22.8456,89.5403,0.0
2024060105,Khulna,22.8456,89.5403,13.25
2024060106,Khulna,22.8456,89.5403,138.5
2024060107,Khulna,22.8456,89.5403,309.62
2024060108,Khulna,22.8456,89.5403,531.45
2024060109,Khulna,22.8456,89.5403,678.25
2024060110,Khulna,22.8456,89.5403,811.62
2024060111,Khulna,22.8456,89.5403,894.92
2024060112,Khulna,22.8456,89.5403,824.42
2024060113,Khulna,22.8456,89.5403,767.08
2024060114,Khulna,22.8456,89.5403,611.7
2024060115,Khulna,22.8456,89.5403,486.2
2024060116,Khulna,22.8456,89.5403,293.52
2024060117,Khulna,22.8456,89.5403,125.57
2024060118,Khulna,22.8456,89.5403,13.32
2024060119,Khulna,22.8456,89.5403,0.0
2024060120,Khulna,22.8456,89.5403,0.0
2024060121,Khulna,22.8456,89.5403,0.0
2024060122,Khulna,22.8456,89.5403,0.0
2024060123,Khulna,22.8456,89.5403,0.0
2024060200,Khulna,22.8456,89.5403,0.0
2024060201,Khulna,22.8456,89.5403,0.0
2024060202,Khulna,22.8456,89.5403,0.0
2024060203,Khulna,22.8456,89.5403,0.0
2024060204,Khulna,22.8456,89.5403,0.0
2024060205,Khulna,22.8456,89.5403,10.88
2024060206,Khulna,22.8456,89.5403,102.05
2024060207,Khulna,22.8456,89.5403,228.02
2024060208,Khulna,22.8456,89.5403,413.55
2024060209,Khulna,22.8456,89.5403,553.6
2024060210,Khulna,22.8456,89.5403,677.67
2024060211,Khulna,22.8456,89.5403,782.53
2024060212,Khulna,22.8456,89.5403,720.92
2024060213,Khulna,22.8456,89.5403,614.83
2024060214,Khulna,22.8456,89.5403,485.17
2024060215,Khulna,22.8456,89.5403,269.08
2024060216,Khulna,22.8456,89.5403,167.93
2024060217,Khulna,22.8456,89.5403,75.9
2024060218,Khulna,22.8456,89.5403,9.77
2024060219,Khulna,22.8456,89.5403,0.0
2024060220,Khulna,22.8456,89.5403,0.0
2024060221,Khulna,22.8456,89.5403,0.0
2024060222,Khulna,22.8456,89.5403,0.0
2024060223,Khulna,22.8456,89.5403,0.0
2024060300,Khulna,22.8456,89.5403,0.0
2024060301,Khulna,22.8456,89.5403,0.0
2024060302,Khulna,22.8456,89.5403,0.0
2024060303,Khulna,22.8456,89.5403,0.0
2024060304,Khulna,22.8456,89.5403,0.0
2024060305,Khulna,22.8456,89.5403,10.88
2024060306,Khulna,22.8456,89.5403,90.32
2024060307,Khulna,22.8456,89.5403,202.62
2024060308,Khulna,22.8456,89.5403,357.6
2024060309,Khulna,22.8456,89.5403,504.17
2024060310,Khulna,22.8456,89.5403,606.9
2024060311,Khulna,22.8456,89.5403,687.8
2024060312,Khulna,22.8456,89.5403,568.28
2024060313,Khulna,22.8456,89.5403,441.02
2024060314,Khulna,22.8456,89.5403,273.42
2024060315,Khulna,22.8456,89.5403,130.0
2024060316,Khulna,22.8456,89.5403,82.85
2024060317,Khulna,22.8456,89.5403,37.72
2024060318,Khulna,22.8456,89.5403,6.32
2024060319,Khulna,22.8456,89.5403,0.0
2024060320,Khulna,22.8456,89.5403,0.0
2024060321,Khulna,22.8456,89.5403,0.0
2024060322,Khulna,22.8456,89.5403,0.0
2024060323,Khulna,22.8456,89.5403,0.0
2024060400,Khulna,22.8456,89.5403,0.0
2024060401,Khulna,22.8456,89.5403,0.0
2024060402,Khulna,22.8456,89.5403,0.0
2024060403,Khulna,22.8456,89.5403,0.0
2024060404,Khulna,22.8456,89.5403,0.0
2024060405,Khulna,22.8456,89.5403,14.02
2024060406,Khulna,22.8456,89.5403,121.22
2024060407,Khulna,22.8456,89.5403,262.98
2024060408,Khulna,22.8456,89.5403,491.95
2024060409,Khulna,22.8456,89.5403,684.47
2024060410,Khulna,22.8456,89.5403,826.12
2024060411,Khulna,22.8456,89.5403,847.88
2024060412,Khulna,22.8456,89.5403,799.17
2024060413,Khulna,22.8456,89.5403,615.72
2024060414,Khulna,22.8456,89.5403,555.88
2024060415,Khulna,22.8456,89.5403,423.48
2024060416,Khulna,22.8456,89.5403,256.2
2024060417,Khulna,22.8456,89.5403,112.57
2024060418,Khulna,22.8456,89.5403,13.75
2024060419,Khulna,22.8456,89.5403,0.0
2024060420,Khulna,22.8456,89.5403,0.0
2024060421,Khulna,22.8456,89.5403,0.0
2024060422,Khulna,22.8456,89.5403,0.0
2024060423,Khulna,22.8456,89.5403,0.0
2024060500,Khulna,22.8456,89.5403,0.0
2024060501,Khulna,22.8456,89.5403,0.0
2024060502,Khulna,22.8456,89.5403,0.0
2024060503,Khulna,22.8456,89.5403,0.0
2024060504,Khulna,22.8456,89.5403,0.0
2024060505,Khulna,22.8456,89.5403,10.85
2024060506,Khulna,22.8456,89.5403,100.5
2024060507,Khulna,22.8456,89.5403,225.15
2024060508,Khulna,22.8456,89.5403,452.7
2024060509,Khulna,22.8456,89.5403,642.2
2024060510,Khulna,22.8456,89.5403,782.1
2024060511,Khulna,22.8456,89.5403,845.83
2024060512,Khulna,22.8456,89.5403,861.35
2024060513,Khulna,22.8456,89.5403,651.85
2024060514,Khulna,22.8456,89.5403,633.33
2024060515,Khulna,22.8456,89.5403,480.35
2024060516,Khulna,22.8456,89.5403,273.58
2024060517,Khulna,22.8456,89.5403,111.25
2024060518,Khulna,22.8456,89.5403,12.15
2024060519,Khulna,22.8456,89.5403,0.0
2024060520,Khulna,22.8456,89.5403,0.0
2024060521,Khulna,22.8456,89.5403,0.0
2024060522,Khulna,22.8456,89.5403,0.0
2024060523,Khulna,22.8456,89.5403,0.0
2024060600,Khulna,22.8456,89.5403,0.0
2024060601,Khulna,22.8456,89.5403,0.0
2024060602,Khulna,22.8456,89.5403,0.0
2024060603,Khulna,22.8456,89.5403,0.0
2024060604,Khulna,22.8456,89.5403,0.0
